,ID_Pedido,Prioridade_Pedido,Quantidade_Pedido,Vendas,Modo_Envio,Lucro,Nome_Cliente,Região,Tipo_Cliente,Categoria_Produto,SubCategoria_Produto,Nome_Produto,Embalagem_Produto
443,50914,Crítica,49,8551.544,Envio Normal,2763.13,Carlos Daly,Northwest Territories,Corporativo,Tecnologia,Telefones e comunicação,A1228,Caixa Pequena
444,51938,Baixa,5,503.3275,Envio Normal,-488.31,Jim Radford,Northwest Territories,Corporativo,Tecnologia,Telefones e comunicação,8290,Caixa Pequena
445,53156,Não especificada,47,186.93,Envio Normal,56.44,Bryan Davis,Northwest Territories,Corporativo,Insumos de Escritório,Etiqueta,Avery 491,Caixa Pequena
446,53990,Não especificada,44,4263.9315,Envio Normal,1411.03,Carlos Daly,Northwest Territories,Corporativo,Tecnologia,Telefones e comunicação,T18,Caixa Pequena
447,55366,Crítica,7,387.17,Envio Normal,-204.65,Doug Bickford,Northwest Territories,Corporativo,Tecnologia,Periféricos de Computador,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",Caixa Pequena
448,58150,Crítica,24,60.36,Envio Normal,-119.62,Susan Vittorini,Atlantic,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Peel & Stick Add-On Corner Pockets,Caixa Pequena
449,58340,Média,36,1936.3,Envio Normal,278.12,Sylvia Foulston,Atlantic,Corporativo,Insumos de Escritório,Eletrodomésticos,Eureka The Boss® Cordless Rechargeable Stick Vac,Caixa Pequena
450,58368,Alta,4,14.23,Envio Normal,-4.43,Doug Bickford,Atlantic,Corporativo,Mobília,Móveis de escritório,Eldon® Wave Desk Accessories,Caixa Pequena
451,58368,Alta,39,272.07,Envio Normal,-206.46,Doug Bickford,Atlantic,Corporativo,Insumos de Escritório,Papéis,Xerox 1905,Caixa Pequena
452,59047,Não especificada,26,113.85,Envio Normal,-93.93,Beth Thompson,Atlantic,Corporativo,Mobília,Móveis de escritório,Eldon Image Series Black Desk Accessories,Caixa Pequena
453,59234,Baixa,32,5686.25,Envio Normal,2109.21,Michelle Lonsdale,Atlantic,Corporativo,Insumos de Escritório,Eletrodomésticos,Kensington 7 Outlet MasterPiece Power Center,Caixa Pequena
454,59651,Crítica,36,283.21,Envio Normal,-196.06,Brendan Dodson,Atlantic,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Caixa Pequena
455,1187,Média,14,222.91,Envio Normal,20.21,Guy Armstrong,Atlantic,Corporativo,Tecnologia,Periféricos de Computador,Logitech Access Keyboard,Caixa Pequena
456,4007,Alta,18,1038.4,Envio Normal,112.36,Jack Lebron,Atlantic,Corporativo,Insumos de Escritório,Eletrodomésticos,"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Caixa Pequena
457,4416,Baixa,46,7441.29,Envio Normal,2665.4,Erica Bern,Atlantic,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,GBC DocuBind P100 Manual Binding Machine,Caixa Pequena
458,4454,Baixa,17,55.45,Envio Normal,21.42,Erica Bern,Atlantic,Corporativo,Insumos de Escritório,Etiqueta,Avery 497,Caixa Pequena
459,5446,Baixa,42,433.68,Envio Normal,44.1,Guy Armstrong,Atlantic,Corporativo,Insumos de Escritório,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Caixa Pequena
460,8994,Baixa,36,1423.35,Envio Normal,-580.32,Christopher Schild,Atlantic,Corporativo,Tecnologia,Periféricos de Computador,Keytronic Designer 104- Key Black Keyboard,Caixa Pequena
461,9574,Média,40,434.62,Envio Normal,-68.98,Joy Smith,Atlantic,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Ibico Covers for Plastic or Wire Binding Elements,Caixa Pequena
462,11362,Baixa,25,2407.6929999999998,Envio Normal,424.14,Hilary Holden,Atlantic,Corporativo,Tecnologia,Telefones e comunicação,LX 677,Caixa Pequena
463,12773,Baixa,6,17.0,Envio Normal,-4.61,Greg Guthrie,Atlantic,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Acco Suede Grain Vinyl Round Ring Binder,Caixa Pequena
464,12773,Baixa,15,67.41,Envio Normal,-49.6,Greg Guthrie,Atlantic,Corporativo,Mobília,Móveis de escritório,Eldon Image Series Black Desk Accessories,Caixa Pequena
465,12773,Baixa,19,130.67,Envio Normal,-77.18,Greg Guthrie,Atlantic,Corporativo,Insumos de Escritório,Papéis,Xerox 213,Caixa Pequena
466,12934,Não especificada,45,440.39,Envio Normal,186.64,Guy Armstrong,Atlantic,Corporativo,Insumos de Escritório,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Caixa Pequena
467,13604,Não especificada,38,3152.75,Envio Normal,1166.4,Erica Bern,Atlantic,Corporativo,Tecnologia,Periféricos de Computador,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Caixa Pequena
468,15044,Baixa,42,1681.6,Envio Normal,167.37,Erica Bern,Atlantic,Corporativo,Tecnologia,Periféricos de Computador,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,Caixa Pequena
469,18273,Baixa,18,925.03,Envio Normal,-3.68,Jack Lebron,Atlantic,Corporativo,Tecnologia,Periféricos de Computador,Zoom V.92 USB External Faxmodem,Caixa Pequena
470,19042,Crítica,8,327.61,Envio Normal,54.9,Evan Minnotte,Atlantic,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Caixa Pequena
471,19073,Não especificada,16,178.4,Envio Normal,20.08,Chuck Magee,Atlantic,Corporativo,Mobília,Móveis de escritório,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Caixa Pequena
472,19617,Baixa,3,171.9635,Envio Normal,-296.37,Jack Lebron,Atlantic,Corporativo,Tecnologia,Telefones e comunicação,V 3600 Series,Caixa Pequena
473,21378,Média,34,937.04,Envio Normal,391.6,Jack Lebron,Atlantic,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Lock-Up Easel 'Spel-Binder',Caixa Pequena
474,21378,Média,17,1616.64,Envio Normal,26.94,Jack Lebron,Atlantic,Corporativo,Tecnologia,Periféricos de Computador,U.S. Robotics 56K Internet Call Modem,Caixa Pequena
475,24067,Alta,19,120.56,Envio Normal,-79.35,Frank Atkinson,Atlantic,Corporativo,Insumos de Escritório,Papéis,Xerox 1920,Caixa Pequena
476,24965,Baixa,42,1146.11,Envio Normal,330.63,Jack Lebron,Atlantic,Corporativo,Mobília,Móveis de escritório,"Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black",Caixa Pequena
477,25376,Crítica,12,76.61,Envio Normal,-31.83,Greg Guthrie,Atlantic,Corporativo,Mobília,Móveis de escritório,"Eldon® 200 Class™ Desk Accessories, Burgundy",Caixa Pequena
478,28836,Alta,50,8221.2935,Envio Normal,2342.21,Erica Bern,Atlantic,Corporativo,Tecnologia,Telefones e comunicação,688,Caixa Pequena
479,28836,Alta,7,1158.26,Envio Normal,170.08,Erica Bern,Atlantic,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Ibico EB-19 Dual Function Manual Binding System,Caixa Pequena
480,28995,Alta,9,298.52,Envio Normal,73.19,Hilary Holden,Atlantic,Corporativo,Insumos de Escritório,Papéis,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Caixa Pequena
481,28995,Alta,34,667.35,Envio Normal,80.92,Hilary Holden,Atlantic,Corporativo,Insumos de Escritório,Papéis,Southworth 25% Cotton Premium Laser Paper and Envelopes,Caixa Pequena
482,29121,Média,31,3206.965,Envio Normal,575.33,Jack Lebron,Atlantic,Corporativo,Tecnologia,Telefones e comunicação,Timeport L7089,Caixa Pequena
483,30243,Crítica,44,2435.32,Envio Normal,650.56,Hilary Holden,Atlantic,Corporativo,Insumos de Escritório,Eletrodomésticos,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Caixa Pequena
484,32199,Alta,40,196.5,Envio Normal,-99.76,Erica Bern,Atlantic,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Caixa Pequena
485,32835,Média,15,572.4325,Envio Normal,-19.44,Joy Smith,Atlantic,Corporativo,Tecnologia,Telefones e comunicação,KF 788,Caixa Pequena
486,32869,Média,39,5250.6625,Envio Normal,930.99,Christopher Schild,Atlantic,Corporativo,Tecnologia,Telefones e comunicação,2180,Caixa Pequena
487,35300,Média,10,28.81,Envio Normal,7.15,Dan Reichenbach,Atlantic,Corporativo,Insumos de Escritório,Etiqueta,*Staples* Packaging Labels,Caixa Pequena
488,37888,Crítica,31,639.19,Envio Normal,274.9,Hilary Holden,Atlantic,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Avery Legal 4-Ring Binder,Caixa Pequena
489,40327,Média,42,152.55,Envio Normal,-20.27,Erica Bern,Atlantic,Corporativo,Insumos de Escritório,Envelopes,Colored Envelopes,Caixa Pequena
490,40327,Média,36,152.96,Envio Normal,-123.87,Erica Bern,Atlantic,Corporativo,Insumos de Escritório,Papéis,Xerox 1953,Caixa Pequena
491,40800,Não especificada,18,101.34,Envio Normal,26.11,Jim Sink,Atlantic,Corporativo,Insumos de Escritório,Envelopes,Staples Standard Envelopes,Caixa Pequena
492,40871,Não especificada,32,294.04,Envio Normal,-5.53,Joy Smith,Atlantic,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,GBC Standard Plastic Binding Systems Combs,Caixa Pequena
493,41991,Baixa,35,543.22,Envio Normal,68.44,Philip Brown,Atlantic,Corporativo,Mobília,Móveis de escritório,DAX Clear Channel Poster Frame,Caixa Pequena
494,42754,Crítica,31,341.71,Envio Normal,32.19,Paul Gonzalez,Atlantic,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,GBC Imprintable Covers,Caixa Pequena
495,42918,Alta,46,648.26,Envio Normal,30.48,Logan Haushalter,Atlantic,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,"GBC Laser Imprintable Binding System Covers, Desert Sand",Caixa Pequena
496,44387,Baixa,20,173.09,Envio Normal,-6.71,Erica Bern,Atlantic,Corporativo,Insumos de Escritório,Papéis,Southworth 25% Cotton Antique Laid Paper & Envelopes,Caixa Pequena
497,45601,Alta,47,945.03,Envio Normal,267.64,Dan Reichenbach,Atlantic,Corporativo,Insumos de Escritório,Papéis,Xerox 1936,Caixa Pequena
498,46756,Média,3,33.64,Envio Normal,-22.45,Chuck Magee,Atlantic,Corporativo,Insumos de Escritório,Papéis,"Array® Parchment Paper, Assorted Colors",Caixa Pequena
499,47714,Média,30,176.15,Envio Normal,-125.36,Philip Brown,Atlantic,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Avery Durable Poly Binders,Caixa Pequena
500,47846,Alta,37,241.14,Envio Normal,-120.08,Hilary Holden,Atlantic,Corporativo,Insumos de Escritório,Papéis,HP Office Paper (20Lb. and 87 Bright),Caixa Pequena
501,48199,Não especificada,47,672.46,Envio Normal,279.74,Erica Bern,Atlantic,Corporativo,Insumos de Escritório,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Caixa Pequena
502,50404,Alta,18,3780.43,Envio Normal,905.57,Guy Armstrong,Prarie,Corporativo,Insumos de Escritório,Armazenamento e Organização,"24 Capacity Maxi Data Binder Racks, Pearl",Caixa Pequena
503,50784,Alta,20,638.72,Envio Normal,-130.88,Chuck Magee,Prarie,Corporativo,Tecnologia,Periféricos de Computador,PC Concepts 116 Key Quantum 3000 Keyboard,Caixa Pequena
504,51558,Não especificada,34,245.4,Envio Normal,-87.27,Greg Guthrie,Prarie,Corporativo,Insumos de Escritório,Papéis,Xerox 1898,Caixa Pequena
505,53410,Crítica,44,642.8,Envio Normal,-253.11,Christopher Schild,Prarie,Corporativo,Insumos de Escritório,Eletrodomésticos,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Caixa Pequena
506,53477,Alta,28,4479.16,Envio Normal,610.9,Joy Smith,Prarie,Corporativo,Insumos de Escritório,Armazenamento e Organização,Fellowes Super Stor/Drawer® Files,Caixa Pequena
507,53703,Não especificada,14,1966.26,Envio Normal,-34.79,Guy Armstrong,Prarie,Corporativo,Insumos de Escritório,Armazenamento e Organização,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",Caixa Pequena
508,54115,Baixa,24,114.17,Envio Normal,-80.05,Brian Moss,Prarie,Corporativo,Insumos de Escritório,Eletrodomésticos,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",Caixa Pequena
509,54115,Baixa,39,197.11,Envio Normal,-89.42,Brian Moss,Prarie,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Cardinal Holdit Business Card Pockets,Caixa Pequena
510,54501,Crítica,36,2039.082,Envio Normal,481.7,Guy Armstrong,Prarie,Corporativo,Tecnologia,Telefones e comunicação,T193,Caixa Pequena
511,54753,Média,36,4711.244000000001,Envio Normal,1380.32,Christopher Schild,Prarie,Corporativo,Tecnologia,Telefones e comunicação,T39m,Caixa Pequena
512,57159,Crítica,42,460.2,Envio Normal,-214.39,Hilary Holden,Prarie,Corporativo,Insumos de Escritório,Papéis,Hammermill Color Copier Paper (28Lb. and 96 Bright),Caixa Pequena
513,57507,Crítica,10,155.45,Envio Normal,-19.68,Logan Haushalter,Prarie,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Caixa Pequena
514,58788,Baixa,31,983.78,Envio Normal,43.72,Christopher Schild,Prarie,Corporativo,Tecnologia,Periféricos de Computador,Belkin ErgoBoard™ Keyboard,Caixa Pequena
515,59750,Baixa,34,223.59,Envio Normal,-66.05,Jim Sink,West,Corporativo,Insumos de Escritório,Papéis,Xerox 1994,Caixa Pequena
516,35,Não especificada,14,1892.848,Envio Normal,48.99,Julie Creighton,West,Corporativo,Tecnologia,Telefones e comunicação,CF 688,Caixa Pequena
517,2279,Média,39,845.9,Envio Normal,52.53,Rob Haberlin,West,Corporativo,Insumos de Escritório,Armazenamento e Organização,Acco Perma® 3000 Stacking Storage Drawers,Caixa Pequena
518,2530,Média,9,23.46,Envio Normal,4.58,Rob Haberlin,West,Corporativo,Insumos de Escritório,Etiqueta,Avery 479,Caixa Pequena
519,10692,Baixa,48,8101.9875,Envio Normal,2369.84,Rob Haberlin,West,Corporativo,Tecnologia,Telefones e comunicação,2160i,Caixa Pequena
520,10692,Baixa,8,1313.8110000000001,Envio Normal,-457.16,Rob Haberlin,West,Corporativo,Tecnologia,Telefones e comunicação,A1228,Caixa Pequena
521,11782,Baixa,46,247.21,Envio Normal,-63.72,Marina Lichtenstein,West,Corporativo,Insumos de Escritório,Papéis,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Caixa Pequena
522,12199,Baixa,2,19.0,Envio Normal,-10.73,Justin Knight,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Wilson Jones® Four-Pocket Poly Binders,Caixa Pequena
523,12199,Baixa,50,8289.51,Envio Normal,3051.62,Justin Knight,West,Corporativo,Insumos de Escritório,Armazenamento e Organização,"Dual Level, Single-Width Filing Carts",Caixa Pequena
524,18471,Não especificada,29,185.61,Envio Normal,-47.12,Justin Knight,West,Corporativo,Insumos de Escritório,Papéis,Xerox 1983,Caixa Pequena
525,21892,Alta,6,34.88,Envio Normal,-18.34,Justin Knight,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Caixa Pequena
526,23907,Não especificada,7,384.2,Envio Normal,-164.46,Julie Creighton,West,Corporativo,Tecnologia,Telefones e comunicação,6190,Caixa Pequena
527,24132,Baixa,4,31.01,Envio Normal,-4.49,Justin Knight,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Wilson Jones DublLock® D-Ring Binders,Caixa Pequena
528,24132,Baixa,46,331.83,Envio Normal,-101.25,Justin Knight,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,"Wilson Jones Hanging View Binder, White, 1""",Caixa Pequena
529,24132,Baixa,22,446.46,Envio Normal,-1.88,Justin Knight,West,Corporativo,Tecnologia,Periféricos de Computador,"Fellowes Basic 104-Key Keyboard, Platinum",Caixa Pequena
530,24132,Baixa,31,1252.89,Envio Normal,339.75,Justin Knight,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Ibico Recycled Linen-Style Covers,Caixa Pequena
531,24132,Baixa,12,47.79,Envio Normal,-57.75,Justin Knight,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Self-Adhesive Ring Binder Labels,Caixa Pequena
532,24132,Baixa,3,63.84,Envio Normal,-47.97,Justin Knight,West,Corporativo,Insumos de Escritório,Armazenamento e Organização,"Tenex File Box, Personal Filing Tote with Lid, Black",Caixa Pequena
533,24576,Não especificada,10,152.84,Envio Normal,38.02,Luke Weiss,West,Corporativo,Mobília,Móveis de escritório,DAX Clear Channel Poster Frame,Caixa Pequena
534,28068,Baixa,23,631.99,Envio Normal,-43.96,Julie Creighton,West,Corporativo,Tecnologia,Periféricos de Computador,Belkin MediaBoard 104- Keyboard,Caixa Pequena
535,34816,Não especificada,29,1158.45,Envio Normal,267.16,Sally Knutson,West,Corporativo,Insumos de Escritório,Eletrodomésticos,Fellowes 8 Outlet Superior Workstation Surge Protector,Caixa Pequena
536,34816,Não especificada,43,2568.71,Envio Normal,590.77,Sally Knutson,West,Corporativo,Insumos de Escritório,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Caixa Pequena
537,37315,Baixa,43,170.81,Envio Normal,-133.68,Luke Weiss,West,Corporativo,Insumos de Escritório,Papéis,Xerox 1971,Caixa Pequena
538,37925,Média,31,1784.0479999999998,Envio Normal,394.45,Luke Weiss,West,Corporativo,Tecnologia,Telefones e comunicação,StarTAC 7760,Caixa Pequena
539,38021,Média,46,1482.01,Envio Normal,709.33,Rob Haberlin,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,"Premier Elliptical Ring Binder, Black",Caixa Pequena
540,38336,Crítica,14,91.75,Envio Normal,2.82,Julie Creighton,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Wilson Jones DublLock® D-Ring Binders,Caixa Pequena
541,38336,Crítica,31,346.57,Envio Normal,-116.45,Julie Creighton,West,Corporativo,Tecnologia,Periféricos de Computador,Micro Innovations 104 Keyboard,Caixa Pequena
542,39783,Não especificada,19,82.43,Envio Normal,-94.76,Sally Knutson,West,Corporativo,Insumos de Escritório,Eletrodomésticos,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Caixa Pequena
543,39783,Não especificada,31,295.97,Envio Normal,5.02,Sally Knutson,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,GBC Standard Plastic Binding Systems Combs,Caixa Pequena
544,39783,Não especificada,29,94.5,Envio Normal,39.9,Sally Knutson,West,Corporativo,Insumos de Escritório,Etiqueta,Avery 520,Caixa Pequena
545,44256,Baixa,17,114.28,Envio Normal,-38.72,Sally Knutson,West,Corporativo,Insumos de Escritório,Papéis,Xerox 226,Caixa Pequena
546,47367,Média,7,27.99,Envio Normal,-0.17,Rob Haberlin,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Durable Pressboard Binders,Caixa Pequena
547,47367,Média,6,21.07,Envio Normal,2.28,Rob Haberlin,West,Corporativo,Insumos de Escritório,Etiqueta,Avery 52,Caixa Pequena
548,47750,Baixa,37,102.46,Envio Normal,36.64,Sally Knutson,West,Corporativo,Insumos de Escritório,Etiqueta,Avery 492,Caixa Pequena
549,48388,Alta,3,21.64,Envio Normal,-13.33,Marina Lichtenstein,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Binder Posts,Caixa Pequena
550,51879,Não especificada,26,1382.31,Envio Normal,372.26,Monica Federle,West,Corporativo,Mobília,Móveis de escritório,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Caixa Pequena
551,51879,Não especificada,46,991.36,Envio Normal,212.06,Monica Federle,West,Corporativo,Insumos de Escritório,Papéis,Southworth 25% Cotton Premium Laser Paper and Envelopes,Caixa Pequena
552,53572,Média,17,184.09,Envio Normal,4.79,Marina Lichtenstein,West,Corporativo,Insumos de Escritório,Envelopes,#10 Self-Seal White Envelopes,Caixa Pequena
553,54119,Média,4,127.56,Envio Normal,-41.75,Monica Federle,West,Corporativo,Insumos de Escritório,Armazenamento e Organização,Acco Perma® 2700 Stacking Storage Drawers,Caixa Pequena
554,9892,Média,50,1406.64,Envio Normal,424.36,Kelly Williams,West,Corporativo,Insumos de Escritório,Envelopes,"Tyvek ® Top-Opening Peel & Seel Envelopes, Plain White",Caixa Pequena
555,10048,Não especificada,46,3197.45,Envio Normal,97.16,Sonia Sunley,West,Corporativo,Tecnologia,Periféricos de Computador,Keytronic 105-Key Spanish Keyboard,Caixa Pequena
556,10432,Baixa,13,2323.36,Envio Normal,220.39,Sonia Sunley,West,Corporativo,Tecnologia,Periféricos de Computador,Motorola SB4200 Cable Modem,Caixa Pequena
557,13158,Crítica,26,187.16,Envio Normal,29.33,Kelly Williams,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Wilson Jones DublLock® D-Ring Binders,Caixa Pequena
558,14375,Média,7,44.05,Envio Normal,-21.77,Rick Duston,West,Corporativo,Insumos de Escritório,Papéis,Xerox 1978,Caixa Pequena
559,16230,Baixa,2,13.3,Envio Normal,-7.86,Sonia Sunley,West,Corporativo,Insumos de Escritório,Etiqueta,Self-Adhesive Address Labels for Typewriters by Universal,Caixa Pequena
560,16230,Baixa,15,687.52,Envio Normal,223.76,Sonia Sunley,West,Corporativo,Insumos de Escritório,Papéis,Xerox 1891,Caixa Pequena
561,16230,Baixa,40,4538.66,Envio Normal,506.86,Sonia Sunley,West,Corporativo,Insumos de Escritório,Armazenamento e Organização,Fellowes Recycled Storage Drawers,Caixa Pequena
562,21856,Não especificada,47,168.55,Envio Normal,71.77,Sonia Sunley,West,Corporativo,Insumos de Escritório,Etiqueta,Avery 487,Caixa Pequena
563,22119,Baixa,20,939.39,Envio Normal,-122.77,Stewart Carmichael,West,Corporativo,Insumos de Escritório,Eletrodomésticos,"Eureka Hand Vacuum, Bagless",Caixa Pequena
564,22534,Média,3,279.33,Envio Normal,-44.18,Kelly Williams,West,Corporativo,Insumos de Escritório,Envelopes,Airmail Envelopes,Caixa Pequena
565,24070,Alta,36,170.42,Envio Normal,-98.31,Sonia Sunley,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Caixa Pequena
566,27174,Crítica,17,477.5045,Envio Normal,-245.56,Alex Avila,West,Corporativo,Tecnologia,Telefones e comunicação,Accessory27,Caixa Pequena
567,33600,Baixa,42,187.28,Envio Normal,-94.36,Sonia Sunley,West,Corporativo,Insumos de Escritório,Papéis,Xerox 1962,Caixa Pequena
568,35364,Crítica,16,72.08,Envio Normal,-54.75,Lisa DeCherney,West,Corporativo,Insumos de Escritório,Papéis,Xerox 199,Caixa Pequena
569,35364,Crítica,8,1265.2930000000001,Envio Normal,-554.44,Lisa DeCherney,West,Corporativo,Tecnologia,Telefones e comunicação,T28 WORLD,Caixa Pequena
570,38272,Crítica,39,71.04,Envio Normal,-20.65,Sarah Foster,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Staples® General Use 3-Ring Binders,Caixa Pequena
571,45763,Alta,25,67.45,Envio Normal,24.28,Lisa DeCherney,West,Corporativo,Insumos de Escritório,Etiqueta,Avery 494,Caixa Pequena
572,50310,Média,22,482.37,Envio Normal,34.03,Sarah Foster,West,Corporativo,Tecnologia,Periféricos de Computador,"Fellowes Basic 104-Key Keyboard, Platinum",Caixa Pequena
573,51648,Baixa,45,2354.8,Envio Normal,332.97,Roy Skaria,West,Corporativo,Tecnologia,Periféricos de Computador,Zoom V.92 USB External Faxmodem,Caixa Pequena
574,53216,Alta,36,228.01,Envio Normal,-185.54,Roy Skaria,West,Corporativo,Insumos de Escritório,Papéis,Xerox 227,Caixa Pequena
575,55777,Não especificada,6,323.53,Envio Normal,136.32,Roy Skaria,West,Corporativo,Mobília,Móveis de escritório,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Caixa Pequena
576,56640,Alta,2,29.31,Envio Normal,-12.78,Anthony O'Donnell,West,Corporativo,Insumos de Escritório,Papéis,Personal Creations™ Ink Jet Cards and Labels,Caixa Pequena
577,56640,Alta,11,80.26,Envio Normal,-22.55,Anthony O'Donnell,West,Corporativo,Insumos de Escritório,Papéis,Xerox 1923,Caixa Pequena
578,322,Crítica,20,2634.8555,Envio Normal,257.76,Giulietta Weimer,West,Corporativo,Tecnologia,Telefones e comunicação,I888 World Phone,Caixa Pequena
579,322,Crítica,46,281.0,Envio Normal,-291.59,Giulietta Weimer,West,Corporativo,Insumos de Escritório,Papéis,Xerox 1997,Caixa Pequena
580,1221,Não especificada,1,14.68,Envio Normal,-13.78,Lela Donovan,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Avery Printable Repositionable Plastic Tabs,Caixa Pequena
581,1221,Não especificada,11,10145.14,Envio Normal,3724.57,Lela Donovan,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,GBC DocuBind TL300 Electric Binding System,Caixa Pequena
582,1221,Não especificada,16,68.45,Envio Normal,-57.88,Lela Donovan,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Storex DuraTech Recycled Plastic Frosted Binders,Caixa Pequena
583,1445,Média,3,1326.09,Envio Normal,-20.55,Shahid Shariari,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,GBC DocuBind 200 Manual Binding Machine,Caixa Pequena
584,4067,Alta,16,118.38,Envio Normal,-42.46,Shahid Shariari,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,"Wilson Jones Hanging View Binder, White, 1""",Caixa Pequena
585,4261,Crítica,33,195.98,Envio Normal,-71.47,Lela Donovan,West,Corporativo,Insumos de Escritório,Papéis,Xerox 1947,Caixa Pequena
586,4261,Crítica,48,274.38,Envio Normal,-94.82,Lela Donovan,West,Corporativo,Insumos de Escritório,Papéis,Xerox 1950,Caixa Pequena
587,4864,Baixa,16,4901.99,Envio Normal,1724.68,Ralph Kennedy,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,GBC ProClick™ 150 Presentation Binding System,Caixa Pequena
588,4996,Média,30,4305.79,Envio Normal,1020.32,Rob Dowd,West,Corporativo,Insumos de Escritório,Armazenamento e Organização,Letter Size Cart,Caixa Pequena
589,6144,Crítica,24,67.35,Envio Normal,22.63,Ralph Kennedy,West,Corporativo,Insumos de Escritório,Etiqueta,Avery 492,Caixa Pequena
590,7169,Média,22,446.72,Envio Normal,-39.0,Lela Donovan,West,Corporativo,Mobília,Móveis de escritório,"Career Cubicle Clock, 8 1/4"", Black",Caixa Pequena
591,7169,Média,30,1580.6005,Envio Normal,303.53,Lela Donovan,West,Corporativo,Tecnologia,Telefones e comunicação,V8162,Caixa Pequena
592,7427,Não especificada,47,16002.29,Envio Normal,4604.79,Ricardo Emerson,West,Corporativo,Insumos de Escritório,Eletrodomésticos,Hoover WindTunnel™ Plus Canister Vacuum,Caixa Pequena
593,7427,Não especificada,9,182.26,Envio Normal,60.61,Ricardo Emerson,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Flexible Leather- Look Classic Collection Ring Binder,Caixa Pequena
